offensiveYN,post
0,For all your financial needs make sure you check out our Arvest Bank proud sponsor of the RRCBF Official Afterparty
0,For all your financial needs make sure you check out our Arvest Bank proud sponsor of the RRCBF Official Afterparty
0,For all your financial needs make sure you check out our Arvest Bank proud sponsor of the RRCBF Official Afterparty
0,"James Johnson, Primary Scorer is such a breathtaking transformation. Outside of Jokic, easy pick for Most Improved"
0,"James Johnson, Primary Scorer is such a breathtaking transformation. Outside of Jokic, easy pick for Most Improved"
0,"James Johnson, Primary Scorer is such a breathtaking transformation. Outside of Jokic, easy pick for Most Improved"
0,I've been paying monthly subscriptions for WWE network and I didn't even fucking know. That means I could've watched wrestlemania FUUUUCKKKK
0,I've been paying monthly subscriptions for WWE network and I didn't even fucking know. That means I could've watched wrestlemania FUUUUCKKKK
0,BJP courts gau rakshaks vigilantism to avoid a larger civil unrest in the face of its failed employment generation policies #CowConflict
0,BJP courts gau rakshaks vigilantism to avoid a larger civil unrest in the face of its failed employment generation policies #CowConflict
0,BJP courts gau rakshaks vigilantism to avoid a larger civil unrest in the face of its failed employment generation policies #CowConflict
0,"""@SpoolandThimble """"I'm fucking hanging up now."""" *click*"""
0,"""@SpoolandThimble """"I'm fucking hanging up now."""" *click*"""
0,I do not think parliament was the best place and institution to investigate this issue - Amuzu Tuinese #MorningStarr
0,I do not think parliament was the best place and institution to investigate this issue - Amuzu Tuinese #MorningStarr
0,I do not think parliament was the best place and institution to investigate this issue - Amuzu Tuinese #MorningStarr
0,"#AYTOSecondChances even tho he's like psycho i feel bad for gio :/ he did the right thing , i hope he gets help and comes back better"
0,"Thomas Storck's father was a practical atheist, but he loved collecting books- especially prayer books. #JHprogram"
0,"Thomas Storck's father was a practical atheist, but he loved collecting books- especially prayer books. #JHprogram"
0,"Thomas Storck's father was a practical atheist, but he loved collecting books- especially prayer books. #JHprogram"
0,"It makes you feel AWAKE and clean as heck. And, I thought it was such a stupid product before I used it. +"
0,"It makes you feel AWAKE and clean as heck. And, I thought it was such a stupid product before I used it. +"
0,"It makes you feel AWAKE and clean as heck. And, I thought it was such a stupid product before I used it. +"
0,I'm so thankful for parents as chill as mine cause they really don't give af as long as I'm honest 9/10.&#129335;&#127997;___锔
0,I'm so thankful for parents as chill as mine cause they really don't give af as long as I'm honest 9/10.&#129335;&#127997;___锔
0,I'm so thankful for parents as chill as mine cause they really don't give af as long as I'm honest 9/10.&#129335;&#127997;___锔
0,You ever had a dream that fucked up how you felt about someone cuz they did you dirty in the dream so you wake up mad as hell.
0,You ever had a dream that fucked up how you felt about someone cuz they did you dirty in the dream so you wake up mad as hell.
0,"Excited to be working with @TPBTournaments this weekend! Quality events, quality teams! #ALLBBCOR #HostSite #TheComplex"
0,"Excited to be working with @TPBTournaments this weekend! Quality events, quality teams! #ALLBBCOR #HostSite #TheComplex"
0,"Excited to be working with @TPBTournaments this weekend! Quality events, quality teams! #ALLBBCOR #HostSite #TheComplex"
0,Bestie calls me to make sure i'm writing my paper so she can get me drunk all weekend. Plotting on me &#128517;&#128518;
0,Bestie calls me to make sure i'm writing my paper so she can get me drunk all weekend. Plotting on me &#128517;&#128518;
0,Bestie calls me to make sure i'm writing my paper so she can get me drunk all weekend. Plotting on me &#128517;&#128518;
0,I want to finish this fucking virgin hero Karamatsu in two days or I'll be dreaming about him for two weeks
0,I want to finish this fucking virgin hero Karamatsu in two days or I'll be dreaming about him for two weeks
0,If my shoulder. Does not stop hurting. I'm gonna fucking lose it.
0,If my shoulder. Does not stop hurting. I'm gonna fucking lose it.
0,If my shoulder. Does not stop hurting. I'm gonna fucking lose it.
0,"Why do adults seem shocked when you tell them you don't know where you see yourself in 5 years, I DONT FUCKING KNOW!!!!"
0,For what though? So I can go home and sit in my fucking head. UGH
0,For what though? So I can go home and sit in my fucking head. UGH
0,In 2015 I hooked up w this random tinder chick while my homies stole hella food from her fridge and that's why my 2016 sucked
0,In 2015 I hooked up w this random tinder chick while my homies stole hella food from her fridge and that's why my 2016 sucked
0,In 2015 I hooked up w this random tinder chick while my homies stole hella food from her fridge and that's why my 2016 sucked
0,hey ppl who at one point watched and enjoyed yog content how long has it been since uve fully watched a vid of theirs
0,hey ppl who at one point watched and enjoyed yog content how long has it been since uve fully watched a vid of theirs
0,ALSO I FORGOT JULIETTE BINOCHE WAS IN IT I ALMOST FUCKING SCREAMED
0,ALSO I FORGOT JULIETTE BINOCHE WAS IN IT I ALMOST FUCKING SCREAMED
0,ALSO I FORGOT JULIETTE BINOCHE WAS IN IT I ALMOST FUCKING SCREAMED
0,"i'm riding the motions out , but your words hurt more than when you broke my heart. i hope you're happy now."
0,"i'm riding the motions out , but your words hurt more than when you broke my heart. i hope you're happy now."
0,"i'm riding the motions out , but your words hurt more than when you broke my heart. i hope you're happy now."
0,"Going to get my ass to school tomorrow, don't care how bad or difficult it will be. Gonna go &#128580;&#128588;"
0,"Going to get my ass to school tomorrow, don't care how bad or difficult it will be. Gonna go &#128580;&#128588;"
0,"Going to get my ass to school tomorrow, don't care how bad or difficult it will be. Gonna go &#128580;&#128588;"
0,"So, this is Captain Flint's end. I'm so disappointed I'm barely happy about Rackham's resolution _ #BlackSailsFinale #PiratesTilTheEnd"
0,"So, this is Captain Flint's end. I'm so disappointed I'm barely happy about Rackham's resolution _ #BlackSailsFinale #PiratesTilTheEnd"
0,"So, this is Captain Flint's end. I'm so disappointed I'm barely happy about Rackham's resolution _ #BlackSailsFinale #PiratesTilTheEnd"
0,The fucking store didn't have chessman cookies and I hate vanilla wafers so I had to improvise and use Lorna Doone cookies &#128580;
0,The fucking store didn't have chessman cookies and I hate vanilla wafers so I had to improvise and use Lorna Doone cookies &#128580;
0,The fucking store didn't have chessman cookies and I hate vanilla wafers so I had to improvise and use Lorna Doone cookies &#128580;
0,"Listening to @meg_clement from @CITiZAN1. Woah, Skipsea is eroding fast (makes note not to move there) #pmac17"
0,"Listening to @meg_clement from @CITiZAN1. Woah, Skipsea is eroding fast (makes note not to move there) #pmac17"
0,"Listening to @meg_clement from @CITiZAN1. Woah, Skipsea is eroding fast (makes note not to move there) #pmac17"
0,"Instead of thinking about what you are missing, try thinking about what you have that everyone else is missing. #ALDUBKSApril9and12"
0,"Instead of thinking about what you are missing, try thinking about what you have that everyone else is missing. #ALDUBKSApril9and12"
0,"Instead of thinking about what you are missing, try thinking about what you have that everyone else is missing. #ALDUBKSApril9and12"
0,Omgg look at him having fun dancing to Artificial Love hehe. And he pointed to a fan and smiled omg dead &#128565;&#128565; #lastRT
0,Omgg look at him having fun dancing to Artificial Love hehe. And he pointed to a fan and smiled omg dead &#128565;&#128565; #lastRT
0,Omgg look at him having fun dancing to Artificial Love hehe. And he pointed to a fan and smiled omg dead &#128565;&#128565; #lastRT
0,A fucking Hyundai just beat me in a race wtf is this a
0,A fucking Hyundai just beat me in a race wtf is this a
0,A fucking Hyundai just beat me in a race wtf is this a
0,Hate when you go on insta news feed n see women post pics of a 3D pregnancy scan!!! The pics look scary as hell &#128563;don't post it &#128553;&#128553;&#128553;
0,Hate when you go on insta news feed n see women post pics of a 3D pregnancy scan!!! The pics look scary as hell &#128563;don't post it &#128553;&#128553;&#128553;
0,"My work are really starting to piss me off, putting me in for 9 hour shifts without even asking me if I'm available&#128545;&#128530;"
0,"My work are really starting to piss me off, putting me in for 9 hour shifts without even asking me if I'm available&#128545;&#128530;"
0,"My work are really starting to piss me off, putting me in for 9 hour shifts without even asking me if I'm available&#128545;&#128530;"
0,DO WE EVER GET FUCKING PENALTIES?!? FUCKKKKK ME. #CHEPAL
0,DO WE EVER GET FUCKING PENALTIES?!? FUCKKKKK ME. #CHEPAL
0,So game 7 of the 2016 NBA finals got around 36 million views while the LCS final got 43 million unique views. FeelsFantasticMan
